Date,CVX,GLD,HD,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,KO,LOW,MA,ONGC.NS,PEP,RELIANCE.NS,SLV,TCS.NS,V,XOM
2021-04-13,83.02301025390625,163.42999267578125,283.5419616699219,663.1886596679688,542.205322265625,1229.939453125,45.74153518676758,181.98460388183594,367.2923889160156,74.69204711914062,122.49180603027344,875.9385375976562,23.510000228881836,2728.69921875,213.04058837890625,45.998985290527344
2021-04-14,84.67143249511719,162.72000122070312,283.2055969238281,663.1886596679688,542.205322265625,1229.939453125,45.732913970947266,183.62477111816406,367.4769287109375,74.69204711914062,121.68689727783203,875.9385375976562,23.59000015258789,2728.69921875,213.96597290039062,47.328338623046875
2021-04-15,83.98120880126953,165.35000610351562,285.61273193359375,677.2778930664062,556.3263549804688,1197.8958740234375,45.94831848144531,186.40394592285156,375.4127197265625,76.92438507080078,121.85816955566406,881.6063842773438,24.030000686645508,2829.70458984375,218.11070251464844,47.04759979248047
2021-04-16,83.60768127441406,166.35000610351562,290.33843994140625,676.59130859375,548.3469848632812,1191.733642578125,46.249874114990234,189.7571258544922,375.1019287109375,78.53461456298828,123.44231414794922,876.0745239257812,24.09000015258789,2808.783203125,218.2360076904297,46.783382415771484
2021-04-19,83.8512954711914,165.88999938964844,289.25,668.8955078125,541.3832397460938,1199.4805908203125,46.52557373046875,185.8936004638672,371.2069091796875,75.42396545410156,123.94750213623047,862.2901611328125,23.979999542236328,2779.46533203125,217.63836669921875,46.6347770690918
2021-04-20,82.28406524658203,166.47999572753906,286.6923828125,658.9501342773438,540.7544555664062,1189.620849609375,46.672035217285156,185.3087615966797,365.8354187011719,75.27758026123047,124.76951599121094,862.0408935546875,23.959999084472656,2764.30126953125,215.21900939941406,45.652198791503906
2021-04-21,83.42091369628906,168.1300048828125,288.4534912109375,658.9501342773438,540.7544555664062,1189.620849609375,47.0511474609375,186.3505859375,372.1199951171875,75.27758026123047,125.85700225830078,862.0408935546875,24.700000762939453,2764.30126953125,219.2384490966797,46.23843765258789
2021-04-22,81.97547149658203,167.0399932861328,284.4800109863281,673.6786499023438,560.1950073242188,1189.4005126953125,46.90467071533203,183.96531677246094,372.3724670410156,75.4605712890625,125.07779693603516,864.4213256835938,24.209999084472656,2741.6650390625,219.35415649414062,45.63568878173828
2021-04-23,82.46271514892578,166.39999389648438,286.6304626464844,669.7242431640625,551.24853515625,1174.1712646484375,46.930519104003906,183.62721252441406,375.9664001464844,74.9482192993164,124.8722915649414,863.4918212890625,24.139999389648438,2733.48974609375,221.6964111328125,45.88338851928711
2021-04-26,82.43833923339844,166.83999633789062,283.1791076660156,665.2962646484375,571.70458984375,1182.75439453125,46.232635498046875,182.03704833984375,376.3647155761719,75.24098205566406,122.75727844238281,878.6818237304688,24.299999237060547,2725.841552734375,222.0241241455078,45.97421646118164
2021-04-27,83.39654541015625,166.4199981689453,283.7101135253906,681.3507080078125,579.103515625,1187.1119384765625,46.16371154785156,181.90911865234375,377.9188537597656,75.53375244140625,122.35482025146484,901.7161254882812,24.389999389648438,2753.26904296875,221.60968017578125,46.576969146728516
2021-04-28,85.44288635253906,166.91000366210938,282.9313049316406,699.39453125,600.9619140625,1193.7142333984375,46.17232894897461,179.176513671875,384.3102722167969,76.04608917236328,121.4471435546875,905.6382446289062,24.399999618530273,2746.32421875,225.02183532714844,47.98064041137695
2021-04-29,86.8071060180664,166.22000122070312,287.91363525390625,697.3580322265625,601.0587768554688,1194.0223388671875,46.74958801269531,181.35162353515625,377.8022766113281,76.15586853027344,123.25390625,917.7675170898438,24.25,2738.54443359375,228.30873107910156,48.66594696044922
2021-04-30,83.69701385498047,165.66000366210938,286.4357604980469,668.8480834960938,580.7962036132812,1192.2618408203125,46.50833511352539,179.3502197265625,371.1097717285156,79.15674591064453,123.44231414794922,904.3685913085938,24.010000228881836,2668.569580078125,225.12783813476562,47.262290954589844
2021-05-03,85.69462585449219,167.80999755859375,292.2765197753906,669.8663330078125,577.169189453125,1190.237060546875,46.93913269042969,182.04617309570312,368.5260314941406,78.82737731933594,124.8380126953125,888.2944946289062,24.959999084472656,2669.757080078125,224.2121124267578,48.566871643066406
2021-05-04,86.16561889648438,166.5800018310547,294.48895263671875,657.5055541992188,572.1398315429688,1170.2978515625,46.64619445800781,183.05145263671875,365.1360168457031,80.25462341308594,123.27104949951172,869.0462646484375,24.56999969482422,2680.96484375,223.65313720703125,48.87237548828125
2021-05-05,88.47992706298828,167.27000427246094,293.85174560546875,664.2542724609375,583.0206298828125,1180.94970703125,46.52557373046875,182.7772674560547,358.56005859375,81.31590270996094,123.21109008789062,870.6334228515625,24.56999969482422,2721.358642578125,220.9349365234375,50.34210205078125
